Time,Hips.X,Hips.Y,Hips.Z,lowerback.X,lowerback.Y,lowerback.Z,Chest.X,Chest.Y,Chest.Z,Chest2.X,Chest2.Y,Chest2.Z,RightCollar.X,RightCollar.Y,RightCollar.Z,RightShoulder.X,RightShoulder.Y,RightShoulder.Z,RightElbow.X,RightElbow.Y,RightElbow.Z,RightWrist.X,RightWrist.Y,RightWrist.Z,RThumb.X,RThumb.Y,RThumb.Z,RThumbEnd.X,RThumbEnd.Y,RThumbEnd.Z,RightHand.X,RightHand.Y,RightHand.Z,RFingers.X,RFingers.Y,RFingers.Z,RFingersEnd.X,RFingersEnd.Y,RFingersEnd.Z,LeftCollar.X,LeftCollar.Y,LeftCollar.Z,LeftShoulder.X,LeftShoulder.Y,LeftShoulder.Z,LeftElbow.X,LeftElbow.Y,LeftElbow.Z,LeftWrist.X,LeftWrist.Y,LeftWrist.Z,LThumb.X,LThumb.Y,LThumb.Z,LThumbEnd.X,LThumbEnd.Y,LThumbEnd.Z,LeftHand.X,LeftHand.Y,LeftHand.Z,LFingers.X,LFingers.Y,LFingers.Z,LFingersEnd.X,LFingersEnd.Y,LFingersEnd.Z,lowerneck.X,lowerneck.Y,lowerneck.Z,Neck.X,Neck.Y,Neck.Z,Head.X,Head.Y,Head.Z,HeadEnd.X,HeadEnd.Y,HeadEnd.Z,RHipJoint.X,RHipJoint.Y,RHipJoint.Z,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightLeg.X,RightLeg.Y,RightLeg.Z,RightFoot.X,RightFoot.Y,RightFoot.Z,RightToe.X,RightToe.Y,RightToe.Z,RightToeEnd.X,RightToeEnd.Y,RightToeEnd.Z,LHipJoint.X,LHipJoint.Y,LHipJoint.Z,LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftToe.X,LeftToe.Y,LeftToe.Z,LeftToeEnd.X,LeftToeEnd.Y,LeftToeEnd.Z
10.2916255,12.7458,21.6256,16.5752,12.7458,21.6256,16.5752,12.82644839,23.59876519,17.10617704,12.93401513,25.6114802,17.4806617,12.93401513,25.6114802,17.4806617,16.10900027,26.5351283,18.45859735,16.58815902,30.5398134,15.11040086,15.74970875,33.78313609,15.91050465,15.74970875,33.78313609,15.91050465,16.05330575,34.36636472,15.6155877,15.74970875,33.78313609,15.91050465,16.0228026,34.3340406,15.81320319,16.2133922,34.77878315,15.67984923,12.93401513,25.6114802,17.4806617,9.607933001,26.6038727,18.37347985,8.496253088,30.27997029,15.19845807,9.003879096,33.70947746,15.53902616,9.003879096,33.70947746,15.53902616,9.012509612,34.53741114,15.54028372,9.003879096,33.70947746,15.53902616,8.659249243,34.3233803,15.41273113,8.434546264,34.83359202,15.2653224,12.93401513,25.6114802,17.4806617,12.7416775,27.24570904,18.09236565,12.63569415,28.98299677,18.4073054,12.7378686,30.74941598,18.50249056,12.7458,21.6256,16.5752,14.26686843,21.08338893,14.83685452,16.75859966,21.23602708,7.834687381,13.74345675,15.19192156,11.11554747,14.33846653,14.11980734,9.038774478,14.59996522,13.49980945,8.032143401,12.7458,21.6256,16.5752,11.61877065,21.12817847,14.50991218,10.99390852,26.20233419,9.500265646,11.13868612,23.15849178,2.656673093,11.10971383,25.49597606,2.279842918,11.08549829,26.48697001,2.937593263
10.2999588,12.7447,21.6578,16.3855,12.7447,21.6578,16.3855,12.82446406,23.62240513,16.94744844,12.93112104,25.62986655,17.34938623,12.93112104,25.62986655,17.34938623,16.10361816,26.54686376,18.3415519,16.5846617,30.5648581,15.00961039,15.74772835,33.80185986,15.83645327,15.74772835,33.80185986,15.83645327,16.0470367,34.38713084,15.54119885,15.74772835,33.80185986,15.83645327,16.01829698,34.35449377,15.74194413,16.20694956,34.80071366,15.61078919,12.93112104,25.62986655,17.34938623,9.602530721,26.60588767,18.25086208,8.497361986,30.30263686,15.09761987,9.008558628,33.72900535,15.46349858,9.008558628,33.72900535,15.46349858,9.024168945,34.5568374,15.46268793,9.008558628,33.72900535,15.46349858,8.666162915,34.34425053,15.33765971,8.443348354,34.85541229,15.19067645,12.93112104,25.62986655,17.34938623,12.73863137,27.26087931,17.96956726,12.63463389,28.9973879,18.28942757,12.73876758,30.76338349,18.39018666,12.7447,21.6578,16.3855,14.2717411,21.15067889,14.64180832,16.78132571,21.73158498,7.668509189,13.71719509,15.56804754,10.66988404,14.3115972,14.65211619,8.51948698,14.60426415,14.17881969,7.444116558,12.7447,21.6578,16.3855,11.62458794,21.19831781,14.30769775,11.00039993,26.34610412,9.373657532,11.17474868,23.3854149,2.494368465,11.1117482,25.72534938,2.137422093,11.07472398,26.70691518,2.808576845
10.3082921,12.7449,21.7037,16.245,12.7449,21.7037,16.245,12.82606675,23.65928353,16.83739065,12.9311815,25.66166082,17.26431819,12.9311815,25.66166082,17.26431819,16.10091434,26.57178368,18.2715345,16.5812046,30.60361868,14.95624516,15.74858729,33.83593585,15.805469,15.74858729,33.83593585,15.805469,16.04192541,34.4231801,15.5081481,15.74858729,33.83593585,15.805469,16.01694928,34.3898141,15.7119579,16.2037891,34.83703665,15.58162571,12.9311815,25.66166082,17.26431819,9.599860849,26.62143408,18.17312369,8.503781938,30.34048565,15.04301899,9.014770361,33.76428534,15.43247605,9.014770361,33.76428534,15.43247605,9.035768567,34.59199606,15.43040985,9.014770361,33.76428534,15.43247605,8.673557415,34.38010768,15.30624833,8.451849381,34.89170939,15.15912255,12.9311815,25.66166082,17.26431819,12.73911997,27.29054925,17.89018897,12.63449995,29.02626401,18.21412895,12.73698762,30.79199454,18.32103365,12.7449,21.7037,16.245,14.27092639,21.24060197,14.4882215,16.89359565,22.21005778,7.600251628,13.69507288,15.94190528,10.22056795,14.29463283,15.18814846,8.009498042,14.61462522,14.85430851,6.890462372,12.7449,21.7037,16.245,11.62346641,21.29425552,14.15747059,11.00755397,26.48885875,9.271693634,11.22353234,23.58109817,2.371043086,11.11220145,25.92129406,2.02787873,11.05752265,26.88397264,2.724693693
10.3166254,12.7548,21.7377,16.0824,12.7548,21.7377,16.0824,12.82536812,23.68405173,16.7057432,12.92286249,25.68087151,17.15965581,12.92286249,25.68087151,17.15965581,16.09421426,26.57499538,18.17606373,16.5799074,30.62308729,14.88143633,15.75008646,33.84944203,15.75570132,15.75008646,33.84944203,15.75570132,16.037942,34.43988585,15.45936018,15.75008646,33.84944203,15.75570132,16.01578329,34.4051895,15.6657372,16.20056192,34.85407679,15.53821987,12.92286249,25.68087151,17.15965581,9.593194419,26.63447054,18.08093149,8.509115582,30.38019052,14.97857047,9.020800325,33.80085692,15.39379379,9.020800325,33.80085692,15.39379379,9.047961073,34.62838198,15.3899459,9.020800325,33.80085692,15.39379379,8.681096529,34.41742158,15.2671201,8.460761978,34.92956029,15.11979942,12.92286249,25.68087151,17.15965581,12.72915761,27.30542264,17.79620233,12.62611991,29.04112658,18.12070691,12.73224104,30.80672441,18.22624957,12.7548,21.7377,16.0824,14.27582853,21.30868711,14.31268048,16.86367409,22.70770189,7.485662059,13.66700188,16.3061032,9.763196298,14.26020736,15.71992779,7.500243082,14.59317856,15.51132733,6.354947878,12.7548,21.7377,16.0824,11.62728173,21.36518368,13.99123495,10.99235251,26.62644591,9.179784868,11.24818192,23.77295344,2.257875578,11.11446901,26.11337642,1.924387566,11.04923986,27.06838602,2.630781742
10.3249587,12.7618,21.7769,15.9115,12.7618,21.7769,15.9115,12.8291194,23.711665,16.57026716,12.92014273,25.70165923,17.05448691,12.92014273,25.70165923,17.05448691,16.0879555,26.59223542,18.08494841,16.57694713,30.65510514,14.80905274,15.74868165,33.87429038,15.71078978,15.74868165,33.87429038,15.71078978,16.03042291,34.46747606,15.41404848,15.74868165,33.87429038,15.71078978,16.01120175,34.43202961,15.62387751,16.19352625,34.88259387,15.49876462,12.92014273,25.70165923,17.05448691,9.586919465,26.63596298,17.98265101,8.506120992,30.40904831,14.91247337,9.024354263,33.8254695,15.35371124,9.024354263,33.8254695,15.35371124,9.060648467,34.65263451,15.34814246,9.024354263,33.8254695,15.35371124,8.688157933,34.44448078,15.22963896,8.470603031,34.95836659,15.08428427,12.92014273,25.70165923,17.05448691,12.7265937,27.32142769,17.70315346,12.62658483,29.05742981,18.02700999,12.73591266,30.82306171,18.12863703,12.7618,21.7769,15.9115,14.27828441,21.3817055,14.1300446,16.83598772,23.20198095,7.391564152,13.65502369,16.67579447,9.309036239,14.24136591,16.2668693,7.005683333,14.57981676,16.17207235,5.846998893,12.7618,21.7769,15.9115,11.62880221,21.4415068,13.81701569,10.98909687,26.77363929,9.084869499,11.25690077,23.9523739,2.150214575,11.1567232,26.29280142,1.805197755,11.09845995,27.27190315,2.47844074
10.333292,12.7666,21.814,15.7358,12.7666,21.814,15.7358,12.83587627,23.7369234,16.42817856,12.92053051,25.72036737,16.93966141,12.92053051,25.72036737,16.93966141,16.08104276,26.61699927,17.987148,16.57144857,30.69780422,14.7338345,15.74285629,33.90981518,15.66050997,15.74285629,33.90981518,15.66050997,16.01764643,34.50456616,15.3604026,15.74285629,33.90981518,15.66050997,16.00163536,34.4695566,15.575266,16.18116992,34.92157672,15.45137588,12.92053051,25.72036737,16.93966141,9.58012102,26.62662066,17.8698006,8.499230698,30.42126879,14.82634686,9.024012908,33.83336872,15.29257421,9.024012908,33.83336872,15.29257421,9.069186479,34.66008407,15.28540999,9.024012908,33.83336872,15.29257421,8.691280042,34.45478566,15.17122063,8.476454975,34.97039205,15.02791325,12.92053051,25.72036737,16.93966141,12.73054775,27.33821694,17.59414496,12.63202245,29.07298792,17.92497815,12.73934211,30.83818184,18.0359266,12.7666,21.814,15.7358,14.27803032,21.45508024,13.94241158,16.81947211,23.69683317,7.325918175,13.65890694,17.05745224,8.84769015,14.23575463,16.82820249,6.517208891,14.57212943,16.8319851,5.354056812,12.7666,21.814,15.7358,11.62786457,21.525403,13.63746006,10.98952236,26.92929812,8.98724457,11.27206084,24.11419195,2.050671536,11.20198745,26.45148393,1.678073837,11.15050809,27.45310342,2.317916928
10.3416253,12.7749,21.8511,15.5529,12.7749,21.8511,15.5529,12.83704327,23.76447226,16.27190381,12.91581329,25.74197682,16.80678886,12.91581329,25.74197682,16.80678886,16.07590818,26.62525633,17.86680404,16.57262188,30.73083497,14.64577701,15.74176922,33.93618595,15.59325575,15.74176922,33.93618595,15.59325575,16.0111272,34.53309263,15.29250421,15.74176922,33.93618595,15.59325575,15.99680336,34.49818284,15.5116427,16.17371754,34.95196949,15.39047068,12.91581329,25.74197682,16.80678886,9.57504502,26.63702005,17.74644543,8.499756295,30.45410822,14.72918159,9.027564043,33.86218586,15.22072613,9.027564043,33.86218586,15.22072613,9.080122325,34.68844856,15.21190428,9.027564043,33.86218586,15.22072613,8.697178033,34.48504312,15.10034847,8.484301658,35.00168179,14.95785321,12.91581329,25.74197682,16.80678886,12.73125605,27.35808587,17.46709909,12.63119982,29.09019782,17.8111414,12.73360051,30.85442494,17.94057633,12.7749,21.8511,15.5529,14.28462347,21.5331164,13.75037164,16.78099772,24.17398526,7.265289153,13.65626252,17.44023003,8.396178959,14.21898314,17.39763466,6.051401199,14.55002095,17.50115084,4.891322135,12.7749,21.8511,15.5529,11.63409848,21.60872637,13.44983937,10.98294124,27.07415141,8.87390331,11.30777946,24.24509231,1.944862902,11.19745785,26.57786446,1.554124666,11.12938893,27.57080562,2.205834251
10.3499586,12.7841,21.8936,15.3536,12.7841,21.8936,15.3536,12.84226339,23.7958301,16.1019043,12.9182924,25.76558224,16.66504474,12.9182924,25.76558224,16.66504474,16.07603495,26.63753724,17.74132121,16.57813345,30.76769823,14.55271917,15.74531782,33.96519995,15.52468001,15.74531782,33.96519995,15.52468001,16.0090884,34.5647548,15.22424392,15.74531782,33.96519995,15.52468001,15.99645519,34.52955686,15.44738257,16.17058155,34.98528629,15.32950843,12.9182924,25.76558224,16.66504474,9.575290739,26.64203341,17.61423528,8.503531819,30.48544609,14.62930633,9.03396028,33.88947154,15.14549106,9.03396028,33.88947154,15.14549106,9.094282756,34.71519435,15.13583337,9.03396028,33.88947154,15.14549106,8.706113386,34.51404661,15.02708811,8.495288694,35.03195301,14.88615315,12.9182924,25.76558224,16.66504474,12.73298339,27.37945732,17.33058751,12.63207191,29.10956474,17.68432948,12.73314253,30.87272926,17.82845533,12.7841,21.8936,15.3536,14.29930562,21.61691679,13.54886031,16.64768277,24.56321182,7.140519034,13.57453688,17.74929945,7.85655936,14.24725839,17.82119935,5.541666754,14.69615027,18.18543441,4.477752299,12.7841,21.8936,15.3536,11.64934514,21.69116832,13.24305743,10.97495773,27.21533075,8.741624502,11.34424713,24.35676174,1.826936889,11.18586857,26.68505976,1.426165516,11.09923681,27.67040128,2.087140515
10.3582919,12.7918,21.9393,15.1727,12.7918,21.9393,15.1727,12.85320548,23.82747663,15.95554101,12.92502467,25.78895836,16.54737078,12.92502467,25.78895836,16.54737078,16.07554762,26.66540117,17.64101959,16.5827484,30.81434445,14.47770919,15.74792236,34.00159907,15.48109367,15.74792236,34.00159907,15.48109367,16.00524369,34.60408177,15.18092185,15.74792236,34.00159907,15.48109367,15.99464784,34.56851159,15.40842774,16.16551026,35.02638495,15.29414026,12.92502467,25.78895836,16.54737078,9.575178271,26.63623995,17.49891292,8.502938535,30.50608246,14.54850449,9.03700075,33.90575477,15.08905604,9.03700075,33.90575477,15.08905604,9.105855871,34.73080462,15.07895831,9.03700075,33.90575477,15.08905604,8.712214648,34.53251223,14.97379139,8.503789742,35.05203659,14.83526248,12.92502467,25.78895836,16.54737078,12.72934907,27.40120151,17.21390096,12.63219662,29.13016273,17.57423787,12.74127324,30.89189266,17.7296296,12.7918,21.9393,15.1727,14.30530857,21.70341335,13.36075731,16.6481849,25.10802323,7.181604479,13.67280028,18.21893212,7.453360584,14.2133852,18.56522899,5.128645973,14.53974147,18.88676244,4.007845858,12.7918,21.9393,15.1727,11.65506346,21.78452456,13.05919303,10.97572662,27.37026374,8.635157926,11.35500387,24.46734121,1.739515408,11.23067675,26.79318236,1.31327741,11.15226853,27.80471645,1.934519595
10.3666252,12.7938,21.9886,15.0172,12.7938,21.9886,15.0172,12.8576804,23.86545664,15.82661344,12.92136152,25.81947664,16.44352639,12.92136152,25.81947664,16.44352639,16.06220966,26.70367361,17.55855251,16.57838727,30.86934,14.41875955,15.7407854,34.04690293,15.45017796,15.7407854,34.04690293,15.45017796,15.99260025,34.65236191,15.15132768,15.7407854,34.04690293,15.45017796,15.98327839,34.61627663,15.38269215,16.15107932,35.07625901,15.27240764,12.92136152,25.81947664,16.44352639,9.56262428,26.62409042,17.40074647,8.486877084,30.52323413,14.49046551,9.025555544,33.91794083,15.05701842,9.025555544,33.91794083,15.05701842,9.104320127,34.74210042,15.04665718,9.025555544,33.91794083,15.05701842,8.704543652,34.54742012,14.94609476,8.499024618,35.06896397,14.81085167,12.92136152,25.81947664,16.44352639,12.73060099,27.43446961,17.10480359,12.63918388,29.16293223,17.46901243,12.75022295,30.92341131,17.63670366,12.7938,21.9886,15.0172,14.3009729,21.80538432,13.1939203,16.57260962,25.44884499,7.125376113,13.63911441,18.53785945,6.986718178,14.26184405,19.01316652,4.705766054,14.67035672,19.53151924,3.690624226,12.7938,21.9886,15.0172,11.64952104,21.89070145,12.90436337,10.97890634,27.53289991,8.551210505,11.36132774,24.57094098,1.680893964,11.28486044,26.89293983,1.22356776,11.22091819,27.93560566,1.792821885
10.3749585,12.813,22.0292,14.8028,12.813,22.0292,14.8028,12.86958862,23.89048605,15.64792343,12.91992186,25.83136478,16.30616913,12.91992186,25.83136478,16.30616913,16.05066063,26.72042206,17.44549635,16.57730193,30.90498474,14.33268417,15.73614859,34.0742489,15.38650234,15.73614859,34.0742489,15.38650234,15.98233549,34.6814752,15.08655065,15.73614859,34.0742489,15.38650234,15.97424668,34.64592034,15.32290465,16.13899133,35.10768897,15.21551496,12.91992186,25.83136478,16.30616913,9.552351496,26.58746673,17.27186532,8.476242632,30.51585464,14.40131709,9.018676606,33.90579278,14.99231202,9.018676606,33.90579278,14.99231202,9.106296636,34.72905352,14.98160039,9.018676606,33.90579278,14.99231202,8.700938223,34.53755582,14.88500567,8.497956699,35.06079776,14.75251743,12.91992186,25.83136478,16.30616913,12.74388479,27.44704155,16.96985498,12.65456743,29.17537887,17.33517771,12.75809716,30.93572877,17.50892022,12.813,22.0292,14.8028,14.32107067,21.85729872,12.97916083,16.47014256,25.88658654,7.113268123,13.65504444,18.9489365,6.538310895,14.26746718,19.58385792,4.29370296,14.671272,20.19218465,3.327801657,12.813,22.0292,14.8028,11.67002154,21.95080192,12.68844641,10.96766124,27.65328639,8.419672791,11.40451833,24.64096457,1.574545375,11.25072568,26.958601,1.114564546,11.15726583,27.9821509,1.713648656
10.3832918,12.8284,22.0633,14.5389,12.8284,22.0633,14.5389,12.87990754,23.91122494,15.41316658,12.92397351,25.83997519,16.10657245,12.92397351,25.83997519,16.10657245,16.05143434,26.71394803,17.26638916,16.59467851,30.92095133,14.18685597,15.74556494,34.08070887,15.26260937,15.74556494,34.08070887,15.26260937,15.98734037,34.69049747,14.96427182,15.74556494,34.08070887,15.26260937,15.97842373,34.65520903,15.20542581,16.13967257,35.11930256,15.10286065,12.92397351,25.83997519,16.10657245,9.553637677,26.57026449,17.08243278,8.482275861,30.52529338,14.24690473,9.026622272,33.91032146,14.86372084,9.026622272,33.91032146,14.86372084,9.122143127,34.73268844,14.85194948,9.026622272,33.91032146,14.86372084,8.711352167,34.54361419,14.75816542,8.510378737,35.06798281,14.62707768,12.92397351,25.83997519,16.10657245,12.74893511,27.45163648,16.78021098,12.65610265,29.17947598,17.14700921,12.75377155,30.93993462,17.32302859,12.8284,22.0633,14.5389,14.33493218,21.90881462,12.7124329,16.36109959,26.28441406,7.054593839,13.64873682,19.35448879,6.051815073,14.28218583,20.14066054,3.861580397,14.69244096,20.8238352,2.949961958,12.8284,22.0633,14.5389,11.68358673,22.00381094,12.42492253,10.94933838,27.74808683,8.217994771,11.50523408,24.67224224,1.409848457,11.08669952,26.95365234,0.933749808,10.91502163,27.89500429,1.640626128
10.3916251,12.8317,22.1168,14.3481,12.8317,22.1168,14.3481,12.88313014,23.95789843,15.2366568,12.92975058,25.8800986,15.94785585,12.92975058,25.8800986,15.94785585,16.05935913,26.72667671,17.12210897,16.61872882,30.9576557,14.07851932,15.76164554,34.10740522,15.17706073,15.76164554,34.10740522,15.17706073,16.00035296,34.72123447,14.88459669,15.76164554,34.10740522,15.17706073,15.98969662,34.68461155,15.12838676,16.14770957,35.15121699,15.0323926,12.92975058,25.8800986,15.94785585,9.561225046,26.60027696,16.93738519,8.495311211,30.58124624,14.13631392,9.039680156,33.96075941,14.78264468,9.039680156,33.96075941,14.78264468,9.143553444,34.78209276,14.76952573,9.039680156,33.96075941,14.78264468,8.726627136,34.59531504,14.67807974,8.527528895,35.12061607,14.54786655,12.92975058,25.8800986,15.94785585,12.74995553,27.4860035,16.63387524,12.65230134,29.21176208,17.00912069,12.74655695,30.97139933,17.19494119,12.8317,22.1168,14.3481,14.33984635,22.01493186,12.51927402,16.27545782,26.58797068,6.987267894,13.64910808,19.69033949,5.604765705,14.30573999,20.63120631,3.483432214,14.71828676,21.37080351,2.618050089,12.8317,22.1168,14.3481,11.68839141,22.10905173,12.23248601,10.94111997,27.88859761,8.076466032,11.55855326,24.71919937,1.316703673,11.0750198,26.97957804,0.803325817,10.88181765,27.91752202,1.509176326
10.3999584,12.8425,22.1689,14.1927,12.8425,22.1689,14.1927,12.88830137,24.00092466,15.10011917,12.9415342,25.9200389,15.81914478,12.9415342,25.9200389,15.81914478,16.08032279,26.74262623,16.98592276,16.65445545,30.99747893,13.97857912,15.79413384,34.13741853,15.10238206,15.79413384,34.13741853,15.10238206,16.02834878,34.75470982,14.81359561,15.79413384,34.13741853,15.10238206,16.01764311,34.71694891,15.06076777,16.17251621,35.18569415,14.97023695,12.9415342,25.9200389,15.81914478,9.58102028,26.67004078,16.81374663,8.528861949,30.67438023,14.04092904,9.072237681,34.04904466,14.71292088,9.072237681,34.04904466,14.71292088,9.181909427,34.86959122,14.697898,9.072237681,34.04904466,14.71292088,8.760201183,34.68390184,14.60715486,8.562119676,35.20940022,14.4761895,12.9415342,25.9200389,15.81914478,12.74739268,27.501788,16.55552666,12.64205386,29.22122015,16.95683079,12.73678593,30.97994388,17.15087535,12.8425,22.1689,14.1927,14.36046592,22.10054634,12.37045022,16.21602099,27.0095865,7.105413878,13.73718105,20.16559505,5.261105081,14.26020486,21.32678097,3.213046251,14.56345342,22.02890772,2.274353858,12.8425,22.1689,14.1927,11.71037655,22.19438618,12.07121843,10.92820768,28.012076,7.975273572,11.56626709,24.75625093,1.258639037,11.18404501,27.0331407,0.732946721,11.00668664,28.02698984,1.362310529
10.4082917,12.8625,22.2098,14.0271,12.8625,22.2098,14.0271,12.90506144,24.03045106,14.95728274,12.95461167,25.93969646,15.70237187,12.95461167,25.93969646,15.70237187,16.08935168,26.75390518,16.88579224,16.67387662,31.03516469,13.91818997,15.81166455,34.16509409,15.06816357,15.81166455,34.16509409,15.06816357,16.04030424,34.78488709,14.78026893,15.81166455,34.16509409,15.06816357,16.03044561,34.74679289,15.03203936,16.1820092,35.21741017,14.9457175,12.95461167,25.93969646,15.70237187,9.590537236,26.66529776,16.70301938,8.54099363,30.69688163,13.96896036,9.084713646,34.06603019,14.66781426,9.084713646,34.06603019,14.66781426,9.202683209,34.88541471,14.65224426,9.084713646,34.06603019,14.66781426,8.775095807,34.70241914,14.56416695,8.578975708,35.22907227,14.43489923,12.95461167,25.93969646,15.70237187,12.74992528,27.51101076,16.45798701,12.64334285,29.22910665,16.86465011,12.74066604,30.98762037,17.05931484,12.8625,22.2098,14.0271,14.38352653,22.17094754,12.20653531,16.09674235,27.27776176,7.083283641,13.72144887,20.52408379,4.81785741,14.31455759,21.78987465,2.852546453,14.67056473,22.60999475,2.036000678,12.8625,22.2098,14.0271,11.73341018,22.25376781,11.90430465,10.90179218,28.14093829,7.918868322,11.56567723,24.83824603,1.227666881,11.23051493,27.11051294,0.6522171,11.05943609,28.13728457,1.228205799
10.416625,12.8862,22.2551,13.8139,12.8862,22.2551,13.8139,12.92125746,24.06242926,14.77001379,12.96512646,25.96005622,15.54455784,12.96512646,25.96005622,15.54455784,16.09494158,26.76915925,16.74440124,16.68749249,31.0781713,13.81885612,15.82105287,34.19883618,14.99062404,15.82105287,34.19883618,14.99062404,16.04521555,34.82104267,14.70441962,15.82105287,34.19883618,14.99062404,16.03525807,34.78255468,14.96008808,16.18366746,35.25493953,14.87804653,12.96512646,25.96005622,15.54455784,9.596796398,26.65842513,16.55025307,8.550540983,30.72261827,13.86362456,9.095367772,34.08592114,14.58926072,9.095367772,34.08592114,14.58926072,9.222223551,34.90396967,14.57330901,9.095367772,34.08592114,14.58926072,8.788575295,34.72414991,14.48856676,8.594689805,35.25218851,14.36160057,12.96512646,25.96005622,15.54455784,12.75564978,27.52137565,16.31933559,12.649735,29.23799509,16.7323585,12.74930893,30.99614149,16.92919068,12.8862,22.2551,13.8139,14.41799807,22.23280766,12.00210953,15.97911969,27.55098638,7.048096803,13.72611252,20.89965594,4.389130218,14.38714282,22.26249537,2.512388569,14.78658918,23.18896979,1.842931453,12.8862,22.2551,13.8139,11.76956248,22.31321575,11.68486728,10.8737268,28.25001004,7.787942935,11.61861373,24.86526237,1.146457946,11.20860076,27.11855787,0.545440566,11.00836538,28.13913342,1.12304099
10.4249583,12.9029,22.2987,13.6532,12.9029,22.2987,13.6532,12.94016293,24.09388765,14.63183908,12.98466385,25.98125751,15.43101722,12.98466385,25.98125751,15.43101722,16.10743128,26.79106801,16.64861533,16.70471578,31.1246145,13.76051185,15.83274622,34.23709805,14.94980669,15.83274622,34.23709805,14.94980669,16.05266953,34.86067072,14.66328679,15.83274622,34.23709805,14.94980669,16.04252703,34.82261353,14.92321285,16.18790226,35.29644374,14.84412694,12.98466385,25.98125751,15.43101722,9.610419635,26.64730758,16.43880824,8.565722934,30.74307581,13.79994856,9.113479766,34.10059898,14.54974242,9.113479766,34.10059898,14.54974242,9.249087153,34.91723502,14.5334188,9.113479766,34.10059898,14.54974242,8.809870115,34.74092651,14.45279549,8.618432631,35.27053288,14.32867645,12.98466385,25.98125751,15.43101722,12.77045791,27.53862845,16.21242044,12.66500865,29.25321263,16.63392928,12.76583101,31.00992594,16.84256738,12.9029,22.2987,13.6532,14.44766597,22.3095378,11.85234807,15.90144689,27.85957443,7.125194381,13.81071364,21.33886622,4.043710944,14.29802037,22.85559607,2.233044129,14.56349442,23.68205219,1.388900248,12.9029,22.2987,13.6532,11.80114821,22.37967131,11.5171701,10.84240501,28.35171901,7.689700291,11.68509684,24.87572446,1.107297345,11.24293896,27.11839188,0.489549489,11.02160297,28.1533349,1.032867293
10.4332916,12.9028,22.3559,13.5328,12.9028,22.3559,13.5328,12.94884206,24.13974881,14.53159188,12.99506293,26.0193528,15.3487721,12.99506293,26.0193528,15.3487721,16.11209729,26.82987585,16.58050411,16.71452983,31.18456371,13.72545869,15.83955819,34.2890774,14.93323613,15.83955819,34.2890774,14.93323613,16.05347385,34.91444237,14.64607497,15.83955819,34.2890774,14.93323613,16.04513476,34.87622332,14.909965,16.18748595,35.35138535,14.83340919,12.99506293,26.0193528,15.3487721,9.616175252,26.6561477,16.35990997,8.569946759,30.77840624,13.76324299,9.117495337,34.13008441,14.5388939,9.117495337,34.13008441,14.5388939,9.261582861,34.94526818,14.52263227,9.117495337,34.13008441,14.5388939,8.816457275,34.77208389,14.44503437,8.627045537,35.30297791,14.32333189,12.99506293,26.0193528,15.3487721,12.77683639,27.57591718,16.13066973,12.67219665,29.28779582,16.56323212,12.77413226,31.04223447,16.78970687,12.9028,22.3559,13.5328,14.44788366,22.41642172,11.73320543,15.8059056,28.00635291,7.024616116,13.79630413,21.62654985,3.611998934,14.4220223,23.22490124,1.917832118,14.79345969,24.237946,1.368414564,12.9028,22.3559,13.5328,11.80125805,22.48817599,11.39922424,10.80333139,28.52063908,7.677988055,11.70383302,24.93079466,1.164708537,11.47796684,27.20358567,0.540145766,11.3218852,28.35398788,0.799961432
10.4416249,12.9333,22.3867,13.3638,12.9333,22.3867,13.3638,12.96241826,24.15698705,14.38705831,12.99798244,26.0246685,15.23164829,12.99798244,26.0246685,15.23164829,16.11583607,26.82167709,16.47010726,16.73062386,31.20053929,13.65494875,15.85271294,34.29726653,14.88045264,15.85271294,34.29726653,14.88045264,16.06085115,34.92579554,14.59596617,15.85271294,34.29726653,14.88045264,16.05393051,34.88611385,14.86273484,16.19319706,35.36286253,14.79049126,12.99798244,26.0246685,15.23164829,9.619776158,26.64892388,16.2528324,8.577279936,30.79552817,13.69369905,9.121269438,34.14146227,14.49618934,9.121269438,34.14146227,14.49618934,9.272523775,34.95534435,14.47980874,9.121269438,34.14146227,14.49618934,8.821597679,34.78423527,14.40325613,8.633393487,35.31575734,14.28242475,12.99798244,26.0246685,15.23164829,12.77867753,27.57943263,16.01681912,12.67534653,29.28808671,16.4622539,12.77903648,31.03994913,16.70712749,12.9333,22.3867,13.3638,14.48073881,22.45092306,11.56635861,15.72915351,28.24944302,7.08517633,13.89231069,22.04227724,3.27946447,14.34272719,23.78822365,1.677825398,14.59477797,24.74743464,0.983224964,12.9333,22.3867,13.3638,11.83453836,22.5226658,11.2290229,10.75037701,28.6138918,7.629630273,11.77327837,24.94549371,1.178488942,11.55823705,27.20943296,0.518936469,11.40473784,28.38220957,0.64670162
